County_Name,State_Name,Latitude,Longitude,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03
Monmouth,New Jersey,40.2600411,-74.2219463,8,12,14,22,32,43,53,92,158,238,238,313,501,634,781,870,1030,1140,1301,1458,1743
Mono,California,37.9374978,-118.8838882,0,0,0,0,0,0,0,1,1,1,1,4,6,6,8,11,13,13,13,18,18
Monona,Iowa,42.0518101,-95.9595884,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,5,5,5,5,6
Monongalia,West Virginia,39.6302339,-80.0465546,0,0,0,0,0,0,1,1,2,2,5,18,18,23,29,30,31,31,31,35,35
Monroe,Alabama,31.5707561,-87.3654735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,5
Monroe,Arkansas,34.6778718,-91.2038882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Monroe,Florida,39.4921700,-91.7873800,0,0,0,0,0,0,1,1,1,2,2,11,14,19,22,23,26,27,27,38,40
Monroe,Georgia,33.0141038,-83.9186615,0,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,5,6,6,7
Monroe,Illinois,38.2785083,-90.1745556,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,3,3,4,8
Monroe,Indiana,39.1608893,-86.5231376,0,0,0,0,0,1,0,1,1,1,1,4,6,8,16,22,26,30,33,36,40
Monroe,Michigan,41.9160600,-83.3979000,0,1,1,1,1,2,3,3,6,7,7,18,21,28,34,38,45,49,58,79,95
Monroe,Mississippi,33.8922661,-88.4805139,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,5,5,6,7,11,12
Monroe,New York,43.1460428,-77.6967491,2,2,11,14,19,30,36,46,68,81,95,118,148,166,202,219,257,300,349,420,464
Monroe,Pennsylvania,41.0581159,-75.3393979,3,6,8,8,8,15,19,25,31,43,43,51,67,98,106,135,182,236,278,321,397
Monroe,Tennessee,35.4396693,-84.2548382,0,0,0,0,0,0,0,3,3,2,2,2,2,2,3,3,3,5,5,5,5
Monroe,Wisconsin,43.9457164,-90.6178122,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3
Montague,Texas,33.6746124,-97.7247397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Montcalm,Michigan,43.3109547,-85.1525018,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,4,5,10,10,12
Monterey,California,36.2171460,-121.2390196,0,0,0,2,2,4,5,11,11,14,20,24,24,24,32,36,40,42,42,48,53
Montezuma,Colorado,37.3384328,-108.5967945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3
Montgomery,Alabama,32.3801500,-86.3000800,1,1,1,2,2,3,3,3,3,4,4,16,17,18,18,21,29,29,35,46,61
Montgomery,Illinois,39.2310372,-89.4788229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2
Montgomery,Indiana,40.0403469,-86.8932899,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,6,6,10,12
Montgomery,Iowa,41.0301291,-95.1563591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Montgomery,Kansas,37.1925134,-95.7428684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,6,6
Montgomery,Kentucky,38.0334716,-83.9130299,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5
Montgomery,Maryland,39.1363682,-77.2040317,6,12,15,24,31,33,51,68,83,94,107,127,164,208,255,301,341,388,447,498,566
Montgomery,Mississippi,33.4941816,-89.6164256,0,0,0,0,0,0,0,0,1,1,1,4,4,4,5,6,6,7,8,8,10
Montgomery,Missouri,38.9415638,-91.4699953,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,2,2,2,2,3
Montgomery,New York,42.9022918,-74.4396009,0,0,1,1,2,2,2,3,3,3,3,4,5,5,6,6,6,7,7,9,10
Montgomery,North Carolina,35.3323003,-79.9054266,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,5,5,8,10
Montgomery,Ohio,39.7546878,-84.2909755,0,0,0,0,1,1,1,1,5,7,7,14,14,19,20,25,31,37,41,49,57
Montgomery,Pennsylvania,40.2108942,-75.3673638,18,24,30,34,42,55,68,77,110,136,136,219,313,374,411,488,540,570,649,735,875
Montgomery,Tennessee,36.4970585,-87.3828898,0,0,0,0,0,0,3,3,3,3,3,6,6,9,11,13,13,19,19,37,41
Montgomery,Texas,30.3886200,-95.6963300,3,4,4,4,7,7,10,13,13,19,19,31,41,47,63,65,81,93,93,119,130
Montgomery,Virginia,37.1741967,-80.3871977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Montour,Pennsylvania,41.0278991,-76.6585674,0,0,0,0,0,0,0,1,1,1,1,4,4,4,5,4,10,9,13,15,16
Montrose,Colorado,38.4021397,-108.2692408,0,0,0,0,0,0,0,1,1,1,1,4,4,6,8,8,10,13,13,14,26
Moore,North Carolina,35.3106825,-79.4813103,0,0,0,0,1,2,2,2,2,2,2,2,3,5,7,7,8,8,8,11,12
Moore,Texas,35.8376736,-101.8928797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,6
Morehouse,Louisiana,32.8201777,-91.8018059,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,2,2,2,4,7
Morgan,Alabama,34.4520966,-86.8514993,0,0,0,0,0,0,0,0,0,0,0,7,9,10,15,17,19,20,19,22,24
Morgan,Colorado,40.2624978,-103.8101324,0,0,0,0,0,0,2,2,2,3,3,3,3,4,4,5,4,4,4,7,7
Morgan,Georgia,34.4533300,-86.9301600,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2
Morgan,Illinois,39.7155626,-90.2015288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,4,5,5
Morgan,Indiana,39.4815100,-86.4461477,0,0,0,0,0,0,0,0,1,1,1,5,7,10,14,20,23,32,41,48,52
Morgan,Missouri,38.4282349,-92.8871893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Morgan,Tennessee,36.1349896,-84.6492044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2
Morgan,West Virginia,39.5603562,-78.2577492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Morris,Kansas,38.6874415,-96.6497583,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Morris,New Jersey,40.8620190,-74.5442741,3,4,6,7,19,26,35,64,119,177,177,223,315,391,442,566,720,841,942,1082,1298
Morris,Texas,33.1134204,-94.7323382,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Morrow,Ohio,40.5240582,-82.7939798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Morrow,Oregon,45.4152759,-119.5831834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
Morton,North Dakota,46.7167812,-101.2857052,0,0,0,0,1,4,7,7,7,7,7,8,8,11,13,14,14,14,14,14,16
Moultrie,Illinois,39.6414909,-88.6192823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mountrail,North Dakota,48.2128778,-102.3500545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,6,8,11
Mower,Minnesota,43.6714824,-92.7525012,0,0,0,0,0,1,1,3,6,6,6,6,10,10,11,11,12,13,13,15,15
Muhlenberg,Kentucky,37.2157812,-87.1418865,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,7,10,10,10,0
Multnomah,Oregon,45.4697500,-122.7056200,1,1,1,3,3,7,12,18,19,21,21,33,45,67,81,91,100,116,116,160,175
Murray,Georgia,34.7884020,-84.7481449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,5,7,7
Muscatine,Iowa,41.4847560,-91.1149298,0,0,0,0,0,1,1,2,2,3,3,6,6,7,10,10,13,16,18,19,22
Muscogee,Georgia,32.5099001,-84.8768688,0,0,0,0,0,1,2,2,2,2,2,4,6,8,8,9,14,19,21,26,31
Muskegon,Michigan,43.2912071,-86.1520000,0,0,0,0,0,0,0,0,0,1,1,3,3,6,7,13,18,18,18,26,30
Muskingum,Ohio,39.9653918,-81.9443869,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,4
Muskogee,Oklahoma,35.6161126,-95.3794654,0,0,0,0,0,0,0,0,1,1,1,1,4,5,7,7,7,8,13,15,16
Musselshell,Montana,46.4964124,-108.3976675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Nacogdoches,Texas,31.6234301,-94.6210809,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,4,11,13
Napa,California,38.5064769,-122.3306091,0,0,0,0,0,0,0,0,1,2,2,3,6,6,9,10,14,15,15,18,20
Nash,North Carolina,35.9671582,-77.9864508,0,0,0,0,0,0,0,1,1,1,3,4,4,4,4,4,4,11,11,16,17
Nashua,New Hampshire,42.7384600,-71.4491700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0
Nassau,Florida,30.6107767,-81.8017400,1,1,1,1,1,1,1,1,2,1,1,4,5,6,7,8,7,10,10,16,19
Nassau,New York,40.7416523,-73.5889962,51,79,109,140,278,372,754,1234,1900,2442,2442,3285,3914,4657,5537,6445,7344,8544,9554,10587,12024
Natchitoches,Louisiana,31.7825000,-93.1260100,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,4,6
Natrona,Wyoming,42.9621539,-106.7985971,0,0,0,0,0,0,1,1,1,1,1,6,6,8,8,9,9,12,15,19,21
Navajo,Arizona,35.3995506,-110.3213878,0,0,0,1,2,3,3,10,13,25,25,37,43,49,57,62,88,91,102,129,148
Navajo,Navajo Nation,35.3995506,-110.3213878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97
Navajo Nation,Arizona,35.6247200,-111.2509800,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Navajo, AZ",Navajo Nation,35.1289900,-109.5435500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0
Navarro,Texas,32.0498125,-96.4828341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,4,5
Nelson,Kentucky,37.8050764,-85.4659716,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3
Nelson,Virginia,37.7874114,-78.8865976,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2
Nemaha,Nebraska,40.3849977,-95.8540746,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Neosho,Kansas,37.5584818,-95.3067846,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Neshoba,Mississippi,32.7534731,-89.1176174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,5,4,5
Nevada,Arkansas,33.6639535,-93.3071138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Nevada,California,39.2616000,-121.0161000,0,0,0,1,1,1,1,1,1,3,3,7,8,8,12,12,18,21,26,26,30
New Castle,Delaware,39.6597700,-75.5639400,4,7,8,15,17,23,27,32,39,44,58,79,86,106,130,141,156,197,197,245,279
New Hanover,North Carolina,34.2329216,-77.8847752,0,0,0,0,1,1,1,4,4,9,9,14,14,21,25,27,30,34,34,42,42
New Haven,Connecticut,41.3080100,-72.9243200,0,4,4,8,10,23,23,24,29,41,41,127,156,222,236,280,373,517,517,647,891
New Kent,Virginia,37.5180500,-76.9782900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,6
New London,Connecticut,41.3565000,-72.0962600,0,0,0,0,0,0,1,1,3,4,4,9,13,15,19,20,24,27,27,29,40
New Madrid,Missouri,36.5958600,-89.5282700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
New York,New York,40.7145500,-74.0071400,154,269,463,814,1871,3954,5683,8115,10764,12305,13119,20011,23112,26697,30765,33768,38087,43119,47439,51809,57159
Newaygo,Michigan,43.5541849,-85.8008896,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,2,2
Newberry,South Carolina,34.2932801,-81.6020690,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,4,5
Newport,Rhode Island,41.5536530,-71.2335695,0,0,0,0,0,0,8,8,8,9,9,9,12,12,19,19,23,23,23,33,33
Newport News,Virginia,37.0835800,-76.4806500,0,0,0,0,0,0,1,2,2,2,2,4,8,12,13,17,18,23,29,33,37
Newton,Arkansas,35.9199700,-93.2177963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Newton,Georgia,33.5550066,-83.8502182,0,1,1,1,3,3,4,4,4,4,4,8,12,15,15,18,22,31,32,37,42
Newton,Indiana,40.9558139,-87.3975158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Newton,Mississippi,32.4002290,-89.1187479,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,4,4
Newton,Missouri,36.9054948,-94.3392229,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,4,5,5,6,6
Newton,Texas,30.7852935,-93.7450146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Nez Perce,Idaho,46.3268697,-116.7502666,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,9,9,9,13,13
Niagara,New York,43.1999815,-78.7452226,0,0,0,0,0,4,4,9,9,10,10,12,14,23,33,38,41,42,46,91,94
Nicholas,Kentucky,38.3355433,-84.0152615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Nicollet,Minnesota,44.3496797,-94.2468640,0,0,0,0,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
Noble,Indiana,41.3985825,-85.4174388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,5
Noble,Oklahoma,36.3885784,-97.2305590,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,3,4,5,5,5
Nodaway,Missouri,40.3606811,-94.8835413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Non-Florida-Resident,Florida,27.7662790,-81.6867830,0,9,13,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-Utah resident,Utah,39.3237252,-111.6782484,0,7,10,10,10,10,10,11,12,13,13,14,14,14,14,14,19,22,22,22,0
Norfolk,Massachusetts,42.1194100,-71.3308300,24,28,36,43,45,52,64,69,75,82,82,222,292,393,490,548,628,738,738,938,1045
Norfolk,Virginia,36.8927996,-76.2609843,0,0,0,0,1,1,1,3,3,4,4,5,6,8,10,14,17,27,33,37,43
North Pole,Alaska,64.7492100,-147.3530300,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,8,8,8,0,0
Northampton,North Carolina,36.4177363,-77.3965901,0,0,0,0,0,0,0,0,0,1,1,1,3,3,25,25,26,30,30,36,38
Northampton,Pennsylvania,40.6836000,-75.4910800,1,1,1,1,1,5,10,17,21,23,23,44,56,79,94,126,184,245,312,378,466
Northampton,Virginia,37.3517109,-75.9033496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
Northern Kentucky,Kentucky,38.7575400,-84.3572300,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
Northumberland,Pennsylvania,40.8519846,-76.7092667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,8,8
Northumberland,Virginia,37.8886020,-76.4202260,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3
Not Reported,Michigan,44.1251998,-84.1966975,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Nottoway,Virginia,37.1430769,-78.0512161,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Nowata,Oklahoma,36.8019665,-95.6185373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,5,6,7
Noxubee,Mississippi,33.1101624,-88.5699247,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,4,5
Nueces,Texas,27.7262373,-97.6134819,0,0,0,0,0,0,0,1,1,1,6,14,14,18,21,22,31,34,34,41,47
Nye,Nevada,38.0424899,-116.4719164,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,4,4,6
Oakland,Michigan,42.7421400,-83.1617400,6,9,14,16,59,105,184,229,277,329,329,543,668,824,1018,1170,1365,1591,1910,2183,2540
Obion,Tennessee,36.3582408,-89.1486535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2
Obrien,Iowa,43.0837301,-95.6248502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
Ocean,New Jersey,39.9092743,-74.2969653,1,2,3,4,8,33,49,62,102,144,144,222,389,484,624,759,874,1022,1209,1371,1685
Oceana,Michigan,43.6408904,-86.2675669,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,3
Oconee,Georgia,33.8348602,-83.4370421,0,0,0,0,0,0,2,1,2,3,3,6,7,10,10,11,12,16,17,19,21
Oconee,South Carolina,34.7577525,-83.0681445,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,4,4,5,5,5,5
Oconto,Wisconsin,45.0260912,-88.2692456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Ogemaw,Michigan,44.3349416,-84.1264246,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,2,2
Ogle,Illinois,42.0426449,-89.3206715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Oglethorpe,Georgia,33.8806473,-83.0805677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Ohio,Indiana,38.9497109,-84.9663138,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Ohio,West Virginia,40.0964957,-80.6166593,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,7,9,10,10,10,11
Okaloosa,Florida,30.7070235,-86.5965082,1,1,1,2,3,5,7,12,14,14,14,18,22,25,31,32,36,39,39,51,54
Okanogan,Washington,48.5501030,-119.7417246,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,3,4,4
Okeechobee,Florida,27.4274166,-80.9012356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Oklahoma,Oklahoma,35.5826840,-97.5085994,1,1,1,6,6,18,19,20,26,29,29,55,73,94,107,120,134,155,192,216,237
Okmulgee,Oklahoma,35.6466184,-95.9642871,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,4,5,7
Oktibbeha,Mississippi,33.4249249,-88.8794865,0,0,0,0,0,0,0,0,2,5,5,7,10,12,14,15,15,17,18,20,23
Oldham,Kentucky,38.3975195,-85.4448130,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,6,6,6,5
Oldham,Texas,35.4049542,-102.6028899,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
Oliver,North Dakota,47.1144966,-101.3433504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Olmsted,Minnesota,44.0037994,-92.4018182,1,2,3,5,6,6,11,12,14,16,16,21,29,34,37,47,51,53,53,66,76
Oneida,New York,43.2430650,-75.4258360,0,0,0,1,2,2,2,4,4,7,10,10,13,13,23,26,34,40,50,61,71
Oneida,Wisconsin,45.7055374,-89.5218334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3
Onondaga,New York,43.0048700,-76.1836000,0,0,1,2,6,7,13,34,45,53,53,81,111,123,146,194,228,249,277,301,322
Onslow,North Carolina,34.7334689,-77.4296641,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,6,7,7,10,13
Ontario,New York,42.8528894,-77.2998110,0,0,1,1,1,1,1,4,4,6,6,9,11,14,16,18,20,22,24,26,28
Orange,California,33.7878700,-117.8507100,13,14,17,29,29,53,65,78,95,125,125,187,256,321,403,431,464,502,606,656,711
Orange,Florida,41.3314100,-74.3566700,2,2,2,6,9,19,23,29,33,48,48,89,119,174,213,268,300,373,373,541,602
Orange,Indiana,38.5417333,-86.4950276,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,3,5
Orange,New York,41.4020682,-74.3055957,3,6,11,15,32,51,84,163,247,389,389,638,751,910,1142,1247,1435,1560,1756,2048,2470
Orange,North Carolina,36.0613966,-79.1205961,0,0,0,1,0,0,4,6,6,6,6,13,16,24,24,29,30,34,34,37,44
Orange,Texas,30.1280798,-93.8966596,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,5,5,7,7
Orange,Vermont,44.1485400,-72.4023300,0,0,1,1,1,1,1,4,3,3,3,3,3,3,3,3,3,4,4,4,4
Orange,Virginia,38.2462184,-78.0136798,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,4,4,4
Orangeburg,South Carolina,33.4385640,-80.8066534,0,0,0,0,0,0,2,3,3,8,8,9,11,12,14,16,21,22,22,24,25
Orleans,Louisiana,30.0384318,-89.9005515,26,66,79,136,187,249,326,418,451,567,567,827,997,1170,1298,1350,1480,1834,2270,3148,3476
Orleans,New York,43.2521006,-78.2312468,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,5,6,6,6,6
Orleans,Vermont,44.8288467,-72.2437950,0,0,0,0,0,0,0,0,0,2,2,3,3,4,5,5,5,7,7,7,8
Ormsby,Nevada,36.1554795,-115.1639033,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osage,Kansas,38.6523594,-95.7269192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3
Osage,Missouri,38.4589698,-91.8613488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
Osage,Oklahoma,36.6291825,-96.3984262,0,0,0,0,0,0,0,0,0,0,0,1,3,5,6,10,11,16,19,22,21
Osborne,Kansas,39.3503257,-98.7680335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Osceola,Florida,28.0681258,-81.1451965,1,1,1,6,8,13,13,21,24,25,25,39,45,56,74,89,94,110,110,170,201
Osceola,Michigan,43.9898326,-85.3252569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3
Oscoda,Michigan,44.6817560,-84.1297340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
Oswego,New York,43.4365257,-76.1492440,0,0,0,0,0,0,0,0,2,2,2,2,4,4,10,15,15,20,20,28,28
Otero,Colorado,37.9027662,-103.7164403,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,3,3,3
Otero,New Mexico,32.6131639,-105.7414258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Other,Michigan,43.8466995,-85.9837500,0,0,0,0,0,0,0,0,0,0,0,0,13,22,47,77,78,93,142,166,187
Otoe,Nebraska,40.6485625,-96.1357853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Otsego,Michigan,45.0992000,-84.6482000,0,0,0,1,1,1,1,1,1,3,3,6,7,7,14,17,17,19,19,19,20
Otsego,New York,42.6337375,-75.0325623,0,0,0,0,0,0,0,0,0,1,1,2,3,5,7,14,17,18,19,21,21
Ottawa,Kansas,39.1325194,-97.6501407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Ottawa,Michigan,42.9607123,-85.9951657,0,0,1,1,1,1,1,2,6,11,11,16,18,21,23,25,28,31,31,35,37
Ottawa,Ohio,41.5377144,-83.1460634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,5,6
Ottawa,Oklahoma,36.8375502,-94.8115437,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,6,7,7,8,8
Otter Tail,Minnesota,46.4265200,-95.5561200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Ouachita,Arkansas,33.5933439,-92.8818649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ouachita,Louisiana,32.4783165,-92.1548069,0,0,0,0,0,0,0,2,2,9,9,10,19,25,34,41,44,57,80,94,114
Out of State,Michigan,42.8978860,-86.2110453,0,0,0,0,0,0,1,1,2,4,4,7,7,8,15,18,17,20,42,48,74
Out of state,Colorado,39.0374609,-105.4729318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Out of state,Ohio,40.2503400,-83.0001800,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Out-of-State,Oklahoma,35.5672628,-97.2863639,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Out-of-state,Tennessee,36.4497836,-82.9943704,0,0,0,0,0,0,40,59,82,89,89,100,117,141,148,150,192,190,190,212,187
Outagamie,Wisconsin,44.4161518,-88.4649782,0,0,1,1,1,1,2,2,2,2,2,4,4,4,4,6,9,12,12,14,19
Outside-Florida,Florida,28.5660449,-81.6886488,0,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overton,Tennessee,36.3446524,-85.2881681,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2
Owen,Indiana,39.3127298,-86.8376409,0,0,0,0,0,1,1,1,1,1,1,4,4,5,7,9,10,11,12,12,13
Owyhee,Idaho,42.5814665,-116.1700417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2
Oxford,Maine,44.5000957,-70.7566691,0,0,0,1,1,1,1,4,4,5,5,6,8,8,8,9,9,9,9,9,10
Ozaukee,Wisconsin,43.3840604,-87.9508092,0,0,0,0,0,3,7,11,13,14,14,20,22,30,33,34,36,43,46,47,50
Page,Iowa,40.7391407,-95.1501118,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2
Page,Virginia,38.6200573,-78.4842693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
Palm Beach,Florida,26.7028800,-80.0366100,5,5,5,13,19,29,42,56,72,89,89,141,174,241,318,383,463,551,551,737,858
Palmer,Alaska,61.5994400,-149.1173700,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,0,0
Palo Pinto,Texas,32.7679800,-98.2996900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Pamlico,North Carolina,35.1330808,-76.7405615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3
Panola,Mississippi,34.3625140,-89.9547477,0,0,0,0,0,0,0,1,2,2,2,2,4,4,4,5,5,7,8,8,8
